Fecha,MATERIAL,Cantidad,VENDEDOR,Día de la Semana,Mes,Año,Estación,Ventas Diarias,Lag_1,Lag_2,Lag_3
2024-02-19,"5416523 EVA 5,5 MM NEGRO X 25M",500.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,500.0,5050.0,252510.0,252510.0
2024-02-19,221206 EVA 4 MM NEGRO,200.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,200.0,250.0,5020050.0,5020050.0
2024-02-19,990819 CARIÑOSO CRESPO MARFIL,157.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,157.0,,389.0,300.0
2024-02-19,70104 CARIÑOSI NEGRO,74.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,744.0,71.0,289.0,6910283.0
2024-02-19,10203 CAM 70 AZUL REY,100.0,ALM RESTREPO,Monday,2,2024,Invierno,10030012.0,30.0,100.0,100100.0
2024-02-19,620101 MALLA SANDWICH NEGRA,50.0,ALM RESTREPO,Monday,2,2024,Invierno,50500155012.0,505001020.0,505001020.0,5037001700100.0
2024-02-19,10208 CAM 70 AZUL COBALTO,300.0,ALM RESTREPO,Monday,2,2024,Invierno,300200.0,10.0,8.0,300300.0
2024-02-19,40101 CAM SUBO 40 BLANCO,200.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,,200100.0,2002005.0,60.0
2024-02-19,50101 CAM SUBO 70 BLANCO,5.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,5.0,200100100100.0,200100100100.0,100.0
2024-02-19,10301 CAM 70 BLANCO,1.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,1.0,600300100.0,600300100.0,600300100.0
2024-02-19,10901 CAM 70 NEGRO,1.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,1250.0,70.0,30030.0,110141230.0
2024-02-19,10101 CAM 70 AMARILLO BANDERA,300.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,300.0,50.0,100.0,100100.0
2024-02-19,620112 MALLA SANDWICH LILA,26.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,26.0,50.0,3.0,2.0
2024-02-19,70104 CARIÑOSI NEGRO,4.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,744.0,744.0,71.0,289.0
2024-02-19,10901 CAM 70 NEGRO,250.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,1250.0,1250.0,70.0,30030.0
2024-02-19,10203 CAM 70 AZUL REY,300.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,10030012.0,10030012.0,30.0,100.0
2024-02-19,11001 CAM 70 NARANJA ZANAHORIA,200.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,200.0,30.0,100100.0,100100.0
2024-02-19,10208 CAM 70 AZUL COBALTO,200.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,300200.0,300200.0,10.0,8.0
2024-02-19,620101 MALLA SANDWICH NEGRA,500.0,ANDRES REM,Monday,2,2024,Invierno,50500155012.0,50500155012.0,505001020.0,505001020.0
2024-02-20,620101 MALLA SANDWICH NEGRA,100.0,ALM RESTREPO,Tuesday,2,2024,Invierno,1.0010001005005003e+27,50500155012.0,50500155012.0,505001020.0
2024-02-20,221203 EVA 4 MM BLANCO,100.0,ANDRES REM,Tuesday,2,2024,Invierno,100100.0,150.0,100.0,500.0
2024-02-20,"221202 EVA 2,5 MM BLANCO",100.0,ANDRES REM,Tuesday,2,2024,Invierno,100100.0,505050.0,505050.0,5006001.0
2024-02-20,"5416523 EVA 5,5 MM NEGRO X 25M",250.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,2502525.0,500.0,5050.0,252510.0
2024-02-20,"221207 EVA 2,5 MM NEGRO",500.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,500.0,250505050250.0,250505050250.0,250505050250.0
2024-02-20,"221212 EVA 3,5 MM NEGRO",500.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,500.0,250150.0,150.0,500.0
2024-02-20,221206 EVA 4 MM NEGRO,300.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,300.0,200.0,250.0,5020050.0
2024-02-20,130118 CAM 150 NEGRO,400.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,400200100.0,400.0,20002000200.0,20002000200.0
2024-02-20,20901 CAM 100 NEGRO NEUTRO,200.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,200200.0,400.0,2.00200180018004e+19,2.00200180018004e+19
2024-02-20,620113 MALLA SANDWICH ROSADA,236.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,236.0,5050.0,5050.0,1.0
2024-02-20,990821 EVA 3MM BLANCA,100.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,100.0,1000.0,50.0,150150.0
2024-02-20,620102 MALLA SANDWICH GRIS CLARO,500.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,500.0,65.0,65.0,12.0
2024-02-20,110112 TIFON AZUL REY,6000.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,60005000.0,700.0,100.0,200300.0
2024-02-20,250101 LONA CO NEGRA,2000.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,20002000.0,15020002000150.0,15020002000150.0,15020002000150.0
2024-02-20,10301 CAM 70 BLANCO,300.0,ALM RESTREPO,Tuesday,2,2024,Invierno,300826.0,1.0,600300100.0,600300100.0
2024-02-20,130118 CAM 150 NEGRO,200.0,ALM RESTREPO,Tuesday,2,2024,Invierno,400200100.0,400200100.0,400.0,20002000200.0
2024-02-20,40101 CAM SUBO 40 BLANCO,200.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,200.0,,200100.0,2002005.0
2024-02-20,110112 TIFON AZUL REY,5000.0,ANDRES REM,Tuesday,2,2024,Invierno,60005000.0,60005000.0,700.0,100.0
2024-02-20,250101 LONA CO NEGRA,2000.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,20002000.0,20002000.0,15020002000150.0,15020002000150.0
2024-02-20,130118 CAM 150 NEGRO,100.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,400200100.0,400200100.0,400200100.0,400.0
2024-02-20,990819 CARIÑOSO CRESPO MARFIL,309.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,309.0,157.0,,389.0
2024-02-20,70104 CARIÑOSI NEGRO,,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,,744.0,744.0,71.0
2024-02-20,20901 CAM 100 NEGRO NEUTRO,200.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,200200.0,200200.0,400.0,2.00200180018004e+19
2024-02-20,130102 CAM 120 BLANCO,200.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,200200.0,3600.0,200.0,100.0
2024-02-20,130102 CAM 120 BLANCO,200.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,200200.0,200200.0,3600.0,200.0
2024-02-20,330717 CAM NET CAFÉ,100.0,ALM RESTREPO,Tuesday,2,2024,Invierno,1006.0,30.0,3.0,2.0
2024-02-20,120102 P.CONEJO BLANCO,120.0,ALM RESTREPO,Tuesday,2,2024,Invierno,120.0,1.0,,
2024-02-20,620101 MALLA SANDWICH NEGRA,1000.0,ANDRES REM,Tuesday,2,2024,Invierno,1.0010001005005003e+27,1.0010001005005003e+27,50500155012.0,50500155012.0
2024-02-20,620101 MALLA SANDWICH NEGRA,100.0,ALM RESTREPO,Tuesday,2,2024,Invierno,1.0010001005005003e+27,1.0010001005005003e+27,1.0010001005005003e+27,50500155012.0
2024-02-20,20205 CAM 100 AZUL OSCURO,200.0,ALM RESTREPO,Tuesday,2,2024,Invierno,20030.0,200.0,200100.0,200200.0
2024-02-20,50101 CAM SUBO 70 BLANCO,50.0,JONATHAN REM,Tuesday,2,2024,Invierno,5055.0,5.0,200100100100.0,200100100100.0
2024-02-20,"221210 EVA 5,5 MM BLANCO X 50M",25.0,ALM RESTREPO,Tuesday,2,2024,Invierno,25.0,505050.0,505050.0,2525.0
2024-02-20,"5416523 EVA 5,5 MM NEGRO X 25M",25.0,ALM RESTREPO,Tuesday,2,2024,Invierno,2502525.0,2502525.0,500.0,5050.0
2024-02-20,"5416523 EVA 5,5 MM NEGRO X 25M",25.0,BODEGA RESTREPO,Tuesday,2,2024,Invierno,2502525.0,2502525.0,2502525.0,500.0
2024-02-20,140102 CAM 50 NEGRO,300.0,ALM RESTREPO,Tuesday,2,2024,Invierno,300.0,300100.0,300100.0,200.0
2024-02-21,70104 CARIÑOSI NEGRO,,BODEGA RESTREPO,Wednesday,2,2024,Invierno,,,744.0,744.0
2024-02-21,990819 CARIÑOSO CRESPO MARFIL,,BODEGA RESTREPO,Wednesday,2,2024,Invierno,,309.0,157.0,
2024-02-21,570101 BRIONI NEGRO,2000.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,2000.0,800.0,1000.0,100.0
2024-02-21,990821 EVA 3MM BLANCA,500.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,500500.0,100.0,1000.0,50.0
2024-02-21,"5416523 EVA 5,5 MM NEGRO X 25M",400.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,4002530.0,2502525.0,2502525.0,2502525.0
2024-02-21,110106 TIFON BLANCO,6900.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,6900.0,1000.0,300.0,100.0
2024-02-21,110101 TIFON ROJO,400.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,400.0,100.0,200300.0,200300.0
2024-02-21,110112 TIFON AZUL REY,200.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,200.0,60005000.0,60005000.0,700.0
2024-02-21,110105 TIFON AZUL OSCURO,700.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,700.0,100.0,200.0,200800.0
2024-02-21,110107 TIFON NEGRO,3000.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,3000.0,100.0,1.0,200600.0
2024-02-21,620131 MALLA SANDWICH VERDE MENTA,50.0,ALM RESTREPO,Wednesday,2,2024,Invierno,50.0,,,3.0
2024-02-21,130102 CAM 120 BLANCO,100.0,ALM RESTREPO,Wednesday,2,2024,Invierno,100100.0,200200.0,200200.0,3600.0
2024-02-21,"5416523 EVA 5,5 MM NEGRO X 25M",25.0,ALM RESTREPO,Wednesday,2,2024,Invierno,4002530.0,4002530.0,2502525.0,2502525.0
2024-02-21,310101 FLEECE NEGRO,,ALM RESTREPO,Wednesday,2,2024,Invierno,,16.0,,8.0
2024-02-21,70104 CARIÑOSI NEGRO,,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,,,,744.0
2024-02-21,10901 CAM 70 NEGRO,300.0,ALM RESTREPO,Wednesday,2,2024,Invierno,300300105088.0,1250.0,1250.0,70.0
2024-02-21,11305 CAM 70 VERDE MILITAR,400.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,400.0,300100100.0,300100100.0,300100100.0
2024-02-21,310101 FLEECE NEGRO,20.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,,,16.0,
2024-02-21,"5416523 EVA 5,5 MM NEGRO X 25M",30.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,4002530.0,4002530.0,4002530.0,2502525.0
2024-02-21,70104 CARIÑOSI NEGRO,,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,,,,
2024-02-21,10901 CAM 70 NEGRO,300.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,300300105088.0,300300105088.0,1250.0,1250.0
2024-02-21,221203 EVA 4 MM BLANCO,300.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,300.0,100100.0,150.0,100.0
2024-02-21,"221210 EVA 5,5 MM BLANCO X 50M",50.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,50.0,25.0,505050.0,505050.0
2024-02-21,545215 CAM SUBO 100 BLANCO,200.0,ALM RESTREPO,Wednesday,2,2024,Invierno,200130.0,100.0,1.0,
2024-02-21,23584521 PLANTIMONACO NEGRO,100.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,100.0,100.0,100100.0,100100.0
2024-02-21,10301 CAM 70 BLANCO,150.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,150.0,300826.0,1.0,600300100.0
2024-02-21,"221207 EVA 2,5 MM NEGRO",2.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,210.0,500.0,250505050250.0,250505050250.0
2024-02-21,221206 EVA 4 MM NEGRO,50.0,16 ENE A 31 MAY REM,Wednesday,2,2024,Invierno,50250.0,300.0,200.0,250.0
2024-02-21,221206 EVA 4 MM NEGRO,250.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,50250.0,50250.0,300.0,200.0
2024-02-21,11303 CAM 70 VERDE JADE,1000.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,1000.0,300220200.0,300220200.0,10010.0
2024-02-21,990821 EVA 3MM BLANCA,500.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,500500.0,500500.0,100.0,1000.0
2024-02-21,20401 CAM 100 BEIGE CLARO - MEDIO,200.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,200.0,5010.0,20050.0,200.0
2024-02-21,20402 CAM 100 BEIGE OSCURO,400.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,400.0,4001.0,200200200.0,200200200.0
2024-02-21,20205 CAM 100 AZUL OSCURO,400.0,BODEGA RESTREPO,Wednesday,2,2024,Invierno,400.0,20030.0,200.0,200100.0
2024-02-21,310127 FLEECE VINOTINTO,,BODEGA RESTREPO,Wednesday,2,2024,Invierno,,10.0,,
2024-02-21,310112 FLEECE ROJO,,BODEGA RESTREPO,Wednesday,2,2024,Invierno,,65.0,32.0,32.0
2024-02-22,50101 CAM SUBO 70 BLANCO,400.0,ALM RESTREPO,Thursday,2,2024,Invierno,40072000400.0,5055.0,5.0,200100100100.0
2024-02-22,"101101 TORTA DE SESGO 2,5 NEGRO 70 GR",5.0,ALM RESTREPO,Thursday,2,2024,Invierno,55.0,5.0,189.0,1.0
2024-02-22,11101 CAM 70 ROSADO PASTEL,100.0,ALM RESTREPO,Thursday,2,2024,Invierno,100.0,300.0,400.0,300100100.0
2024-02-22,110106 TIFON BLANCO,100.0,ALM RESTREPO,Thursday,2,2024,Invierno,100.0,6900.0,1000.0,300.0
2024-02-22,"221210 EVA 5,5 MM BLANCO X 50M",25.0,ALM RESTREPO,Thursday,2,2024,Invierno,25.0,50.0,25.0,505050.0
2024-02-22,"221207 EVA 2,5 MM NEGRO",100.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,100.0,210.0,500.0,250505050250.0
2024-02-22,221206 EVA 4 MM NEGRO,100.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,100400.0,50250.0,50250.0,300.0
2024-02-22,"221212 EVA 3,5 MM NEGRO",150.0,ANDRES REM,Thursday,2,2024,Invierno,150150.0,500.0,250150.0,150.0
2024-02-22,990821 EVA 3MM BLANCA,500.0,ANDRES REM,Thursday,2,2024,Invierno,500250500.0,500500.0,500500.0,100.0
2024-02-22,20901 CAM 100 NEGRO NEUTRO,400.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,400.0,200200.0,200200.0,400.0
2024-02-22,250101 LONA CO NEGRA,50.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,50.0,20002000.0,20002000.0,15020002000150.0
2024-02-22,23584521 PLANTIMONACO NEGRO,100.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,100100.0,100.0,100.0,100100.0
2024-02-22,23584521 PLANTIMONACO NEGRO,100.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,100100.0,100100.0,100.0,100.0
2024-02-22,"5416523 EVA 5,5 MM NEGRO X 25M",350.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,350.0,4002530.0,4002530.0,4002530.0
2024-02-22,620101 MALLA SANDWICH NEGRA,100.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,100.0,1.0010001005005003e+27,1.0010001005005003e+27,1.0010001005005003e+27
2024-02-22,50101 CAM SUBO 70 BLANCO,7.0,16 ENE A 31 MAY REM,Thursday,2,2024,Invierno,40072000400.0,40072000400.0,5055.0,5.0
2024-02-22,990821 EVA 3MM BLANCA,250.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,500250500.0,500250500.0,500500.0,500500.0
2024-02-22,50101 CAM SUBO 70 BLANCO,2000.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,40072000400.0,40072000400.0,40072000400.0,5055.0
2024-02-22,70122 CARIÑOSI LILA,,BODEGA RESTREPO,Thursday,2,2024,Invierno,,144.0,7575.0,7575.0
2024-02-22,221206 EVA 4 MM NEGRO,400.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,100400.0,100400.0,50250.0,50250.0
2024-02-22,310150 FLEECE A CUADROS DNS # 1,,BODEGA RESTREPO,Thursday,2,2024,Invierno,,8460.0,8460.0,
2024-02-22,310153 FLEECE A CUADROS DNS # 4,25.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,25.0,,,81.0
2024-02-22,620112 MALLA SANDWICH LILA,50.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,50.0,26.0,50.0,3.0
2024-02-22,620134 MALLA SAND. GATOS BLANCO FONDO NEGRO,50.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,50.0,49.0,1.0,
2024-02-22,620138 MALLA SAND. ESTRELLAS DE COLORES FONDO MORADO,50.0,BODEGA RESTREPO,Thursday,2,2024,Invierno,50.0,50.0,,2.0
2024-02-23,10901 CAM 70 NEGRO,1200.0,CARLOS REM,Friday,2,2024,Invierno,,300300105088.0,300300105088.0,1250.0
2024-02-23,221206 EVA 4 MM NEGRO,200.0,CARLOS REM,Friday,2,2024,Invierno,200200.0,100400.0,100400.0,50250.0
2024-02-23,"5416523 EVA 5,5 MM NEGRO X 25M",50.0,CARLOS REM,Friday,2,2024,Invierno,5050050.0,350.0,4002530.0,4002530.0
2024-02-23,50101 CAM SUBO 70 BLANCO,200.0,ALM RESTREPO,Friday,2,2024,Invierno,20054.0,40072000400.0,40072000400.0,40072000400.0
2024-02-23,11001 CAM 70 NARANJA ZANAHORIA,80.0,ALM RESTREPO,Friday,2,2024,Invierno,80.0,200.0,30.0,100100.0
2024-02-23,11302 CAM 70 VERDE PISTACHO,100.0,ALM RESTREPO,Friday,2,2024,Invierno,100.0,30.0,100.0,200.0
2024-02-23,11301 CAM 70 VERDE CALI,100.0,ALM RESTREPO,Friday,2,2024,Invierno,10010001000.0,30.0,1000100100.0,1000100100.0
2024-02-23,11201 CAM 70 ROJO,100.0,ALM RESTREPO,Friday,2,2024,Invierno,100100070.0,30.0,200.0,8002000.0
2024-02-23,620102 MALLA SANDWICH GRIS CLARO,50.0,ALM RESTREPO,Friday,2,2024,Invierno,50.0,500.0,65.0,65.0
2024-02-23,620101 MALLA SANDWICH NEGRA,50.0,ALM RESTREPO,Friday,2,2024,Invierno,5010009791511.0,100.0,1.0010001005005003e+27,1.0010001005005003e+27
2024-02-23,10803 CAM 70 LILA,100.0,ALM RESTREPO,Friday,2,2024,Invierno,10010.0,1001002.0,100.0,1000300100100.0
2024-02-23,990821 EVA 3MM BLANCA,100.0,16 ENE A 31 MAY REM,Friday,2,2024,Invierno,100.0,500250500.0,500250500.0,500500.0
2024-02-23,"221207 EVA 2,5 MM NEGRO",50.0,16 ENE A 31 MAY REM,Friday,2,2024,Invierno,50.0,100.0,210.0,500.0
2024-02-23,620101 MALLA SANDWICH NEGRA,1000.0,ANDRES REM,Friday,2,2024,Invierno,5010009791511.0,5010009791511.0,100.0,1.0010001005005003e+27
2024-02-23,11201 CAM 70 ROJO,1000.0,ANDRES REM,Friday,2,2024,Invierno,100100070.0,100100070.0,30.0,200.0
2024-02-23,11301 CAM 70 VERDE CALI,1000.0,ANDRES REM,Friday,2,2024,Invierno,10010001000.0,10010001000.0,30.0,1000100100.0
2024-02-23,11201 CAM 70 ROJO,70.0,16 ENE A 31 MAY REM,Friday,2,2024,Invierno,100100070.0,100100070.0,100100070.0,30.0
2024-02-23,20401 CAM 100 BEIGE CLARO - MEDIO,100.0,16 ENE A 31 MAY REM,Friday,2,2024,Invierno,100.0,200.0,5010.0,20050.0
2024-02-23,310101 FLEECE NEGRO,,16 ENE A 31 MAY REM,Friday,2,2024,Invierno,,,,16.0
2024-02-23,10301 CAM 70 BLANCO,1500.0,ANDRES REM,Friday,2,2024,Invierno,150020.0,150.0,300826.0,1.0
2024-02-23,10901 CAM 70 NEGRO,1500.0,ANDRES REM,Friday,2,2024,Invierno,,,300300105088.0,300300105088.0
2024-02-23,23584521 PLANTIMONACO NEGRO,100.0,16 ENE A 31 MAY REM,Friday,2,2024,Invierno,100.0,100100.0,100100.0,100.0
2024-02-23,620101 MALLA SANDWICH NEGRA,979.0,BODEGA RESTREPO,Friday,2,2024,Invierno,5010009791511.0,5010009791511.0,5010009791511.0,100.0
2024-02-23,990815 MALLA SPENCER NEGRA,100.0,BODEGA RESTREPO,Friday,2,2024,Invierno,100.0,1.0,505050.0,505050.0
2024-02-23,"5416523 EVA 5,5 MM NEGRO X 25M",500.0,BODEGA RESTREPO,Friday,2,2024,Invierno,5050050.0,5050050.0,350.0,4002530.0
2024-02-23,11305 CAM 70 VERDE MILITAR,1000.0,BODEGA RESTREPO,Friday,2,2024,Invierno,1000.0,400.0,300100100.0,300100100.0
2024-02-23,10101 CAM 70 AMARILLO BANDERA,1000.0,BODEGA RESTREPO,Friday,2,2024,Invierno,1000.0,300.0,50.0,100.0
2024-02-23,11301 CAM 70 VERDE CALI,1000.0,BODEGA RESTREPO,Friday,2,2024,Invierno,10010001000.0,10010001000.0,10010001000.0,30.0
2024-02-23,21554 CAM S-LOVE LIGHT PURPLE,200.0,ALM RESTREPO,Friday,2,2024,Invierno,200.0,105.0,105.0,10.0
2024-02-24,10204 CAM 70 AZUL OSCURO,200.0,ALM RESTREPO,Saturday,2,2024,Invierno,20020200.0,30.0,100.0,40.0
2024-02-24,620101 MALLA SANDWICH NEGRA,50.0,CARLOS REM,Saturday,2,2024,Invierno,501.0,5010009791511.0,5010009791511.0,5010009791511.0
2024-02-24,310116 FLEECE MARFIL,,ALM RESTREPO,Saturday,2,2024,Invierno,,170170.0,170170.0,31.0
2024-02-26,"101101 TORTA DE SESGO 2,5 NEGRO 70 GR",10.0,ALM RESTREPO,Monday,2,2024,Invierno,1010.0,55.0,5.0,189.0
2024-02-26,"221202 EVA 2,5 MM BLANCO",50.0,ALM RESTREPO,Monday,2,2024,Invierno,50504.0,100100.0,505050.0,505050.0
2024-02-26,130118 CAM 150 NEGRO,200.0,ALM RESTREPO,Monday,2,2024,Invierno,200100.0,400200100.0,400200100.0,400200100.0
2024-02-26,11201 CAM 70 ROJO,100.0,ALM RESTREPO,Monday,2,2024,Invierno,,100100070.0,100100070.0,100100070.0
2024-02-26,10901 CAM 70 NEGRO,300.0,ALM RESTREPO,Monday,2,2024,Invierno,3001001200.0,,,300300105088.0
2024-02-26,221206 EVA 4 MM NEGRO,100.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,100.0,200200.0,100400.0,100400.0
2024-02-26,"221202 EVA 2,5 MM BLANCO",50.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,50504.0,50504.0,100100.0,505050.0
2024-02-26,10402 CAM 70 BEIGE OSCURO,200.0,ALM RESTREPO,Monday,2,2024,Invierno,200.0,200.0,200200.0,200200.0
2024-02-26,130118 CAM 150 NEGRO,100.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,200100.0,200100.0,400200100.0,400200100.0
2024-02-26,620101 MALLA SANDWICH NEGRA,50.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,,501.0,5010009791511.0,5010009791511.0
2024-02-26,10802 CAM 70 MORADO CLARO,300.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,300.0,30.0,200.0,1000200200.0
2024-02-26,10301 CAM 70 BLANCO,100.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,100.0,150020.0,150.0,300826.0
2024-02-26,10901 CAM 70 NEGRO,100.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,3001001200.0,3001001200.0,,
2024-02-26,11201 CAM 70 ROJO,100.0,16 ENE A 31 MAY REM,Monday,2,2024,Invierno,,,100100070.0,100100070.0
2024-02-26,10803 CAM 70 LILA,100.0,ALM RESTREPO,Monday,2,2024,Invierno,100301520.0,10010.0,1001002.0,100.0
2024-02-26,620122 MALLA SANDWICH AMARILLA,345.0,BODEGA RESTREPO,Monday,2,2024,Invierno,345.0,50.0,200200.0,200200.0
2024-02-26,10901 CAM 70 NEGRO,1200.0,BODEGA RESTREPO,Monday,2,2024,Invierno,3001001200.0,3001001200.0,3001001200.0,
2024-02-26,230110 DRILL TUIL KAKI,420.0,BODEGA RESTREPO,Monday,2,2024,Invierno,420.0,30060323209.0,30060323209.0,30060323209.0
2024-02-27,230110 DRILL TUIL KAKI,420.0,ANDRES REM,Tuesday,2,2024,Invierno,420420.0,420.0,30060323209.0,30060323209.0
2024-02-27,620122 MALLA SANDWICH AMARILLA,200.0,ANDRES REM,Tuesday,2,2024,Invierno,200200.0,345.0,50.0,200200.0
2024-02-27,620102 MALLA SANDWICH GRIS CLARO,200.0,ANDRES REM,Tuesday,2,2024,Invierno,20025200.0,50.0,500.0,65.0
2024-02-27,110105 TIFON AZUL OSCURO,100.0,CARLOS REM,Tuesday,2,2024,Invierno,100100.0,700.0,100.0,200.0
2024-02-27,250101 LONA CO NEGRA,100.0,CARLOS REM,Tuesday,2,2024,Invierno,100.0,50.0,20002000.0,20002000.0
2024-02-27,250103 LONA CO AZUL OSCURA,100.0,CARLOS REM,Tuesday,2,2024,Invierno,100.0,100.0,50.0,50.0
2024-02-27,10301 CAM 70 BLANCO,34.0,BETO REM,Tuesday,2,2024,Invierno,343260.0,100.0,150020.0,150.0
2024-02-27,20103 CAM 100 AZUL COBALTO,220.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,220.0,30.0,60.0,2.0
2024-02-27,20901 CAM 100 NEGRO NEUTRO,200.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,20015.0,400.0,200200.0,200200.0
2024-02-27,"5416523 EVA 5,5 MM NEGRO X 25M",475.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,475.0,5050050.0,5050050.0,350.0
2024-02-27,10101 CAM 70 AMARILLO BANDERA,100.0,ALM RESTREPO,Tuesday,2,2024,Invierno,10010.0,1000.0,300.0,50.0
2024-02-27,20401 CAM 100 BEIGE CLARO - MEDIO,200.0,ALM RESTREPO,Tuesday,2,2024,Invierno,2005.0,100.0,200.0,5010.0
2024-02-27,620104 MALLA SANDWICH AZUL OSCURA,50.0,ALM RESTREPO,Tuesday,2,2024,Invierno,5025.0,50.0,6.0,4.0
2024-02-27,620101 MALLA SANDWICH NEGRA,50.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,50.0,,501.0,5010009791511.0
2024-02-27,620102 MALLA SANDWICH GRIS CLARO,25.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,20025200.0,20025200.0,50.0,500.0
2024-02-27,620104 MALLA SANDWICH AZUL OSCURA,25.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,5025.0,5025.0,50.0,6.0
2024-02-27,11201 CAM 70 ROJO,100.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,100.0,,,100100070.0
2024-02-27,50101 CAM SUBO 70 BLANCO,200.0,16 ENE A 31 MAY REM,Tuesday,2,2024,Invierno,200.0,20054.0,40072000400.0,40072000400.0
